Winner,Dad_total,Tom_total,Will_total,Dad,Tom,Will,AFC Wildcard 1,AFC Wildcard 2,AFC Divisional 1,AFC Divisional 2,AFC Championship,NFC Wildcard 1,NFC Wildcard 2,NFC Divisional 1,NFC Divisional 2,NFC Championship,Super Bowl,p,p_adj
Will,5,4,9,3,4,4,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,3.36e-4,4.2668081560482654e-4
Will,5,3,10,3,3,5,Ravens,Colts,Colts,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,3.17e-4,4.025530313890775e-4
Will,5,3,10,3,3,5,Chargers,Colts,Colts,Pats,Pats,Seahawks,Bears,Seahawks,Rams,Seahawks,Pats,2.12e-4,2.6921527651256914e-4
Will,2,4,12,0,4,7,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Bears,Seahawks,Rams,Seahawks,Ravens,4.19e-4,5.32081136126257e-4
Will,2,4,12,0,4,7,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Bears,Seahawks,Rams,Seahawks,Chargers,2.79e-4,3.5429746295757923e-4
Will,3,4,11,1,4,6,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Bears,Seahawks,Rams,Seahawks,Ravens,5.42e-4,6.882767918387381e-4
Will,3,4,11,1,4,6,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Bears,Seahawks,Rams,Seahawks,Chargers,3.61e-4,4.584279000992333e-4
Will,3,3,12,1,3,7,Ravens,Colts,Colts,Pats,Colts,Seahawks,Bears,Seahawks,Rams,Seahawks,Colts,2.9e-4,3.6826618013511815e-4
Will,3,3,12,1,3,7,Chargers,Colts,Colts,Pats,Colts,Seahawks,Bears,Seahawks,Rams,Seahawks,Colts,1.93e-4,2.4508749229682e-4
Will,4,4,7,2,4,2,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,9.59e-4,0.0012178181612054425
Will,4,4,7,2,4,2,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,6.39e-4,8.114554796770363e-4
Will,4,3,8,2,3,3,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,7.54e-4,9.574920683513073e-4
Will,4,3,8,2,3,3,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,5.02e-4,6.374814566476873e-4
Will,3,5,7,1,5,2,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,4.82e-4,6.12083789052162e-4
Will,3,5,7,1,5,2,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,3.21e-4,4.076325649081825e-4
Will,3,3,9,1,3,4,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,4.71e-4,5.98115071874623e-4
Will,3,3,9,1,3,4,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Eagles,Eagles,Rams,Eagles,Chiefs,3.34e-4,4.24141048845274e-4
Will,6,2,7,4,2,2,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,6.61e-4,8.393929140321142e-4
Will,6,2,7,4,2,2,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,4.41e-4,5.600185704813348e-4
Will,6,1,8,4,1,3,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,5.19e-4,6.59069474103884e-4
Will,6,1,8,4,1,3,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,3.46e-4,4.3937964940258926e-4
Will,6,1,8,4,1,3,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,4.2e-4,5.333510195060332e-4
Will,6,1,8,4,1,3,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,2.97e-4,3.771553637935521e-4
Will,6,0,9,4,0,4,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,2.81e-4,3.5683722971713175e-4
Will,6,0,9,4,0,4,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Eagles,Rams,Eagles,Pats,1.87e-4,2.374681920181624e-4
Will,3,5,7,1,5,2,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Eagles,Rams,Eagles,Texans,2.53e-4,3.212804950833962e-4
Will,3,5,7,1,5,2,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Eagles,Rams,Eagles,Texans,1.69e-4,2.1461029118218953e-4
Will,3,1,11,1,1,6,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Eagles,Rams,Eagles,Ravens,3.71e-4,4.7112673389699606e-4
Will,3,1,11,1,1,6,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Eagles,Rams,Eagles,Chargers,2.47e-4,3.1366119480473855e-4
Will,4,1,10,2,1,5,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Eagles,Eagles,Rams,Eagles,Ravens,4.8e-4,6.095440222926094e-4
Will,4,1,10,2,1,5,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Eagles,Eagles,Rams,Eagles,Chargers,3.2e-4,4.063626815284063e-4
Will,4,0,11,2,0,6,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Eagles,Rams,Eagles,Colts,2.57e-4,3.263600286025013e-4
Will,4,0,11,2,0,6,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Eagles,Rams,Eagles,Colts,1.71e-4,2.171500579417421e-4
Will,3,5,7,1,5,2,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,8.17e-4,0.0010374947212772124
Will,3,5,7,1,5,2,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,5.45e-4,6.92086441978067e-4
Will,3,4,8,1,4,3,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,6.42e-4,8.15265129816365e-4
Will,3,4,8,1,4,3,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,4.28e-4,5.435100865442433e-4
Will,2,6,7,0,6,2,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,4.1e-4,5.206521857082705e-4
Will,2,6,7,0,6,2,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,2.74e-4,3.4794804605869787e-4
Will,2,4,9,0,4,4,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,4.01e-4,5.092232352902841e-4
Will,2,4,9,0,4,4,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Eagles,Rams,Eagles,Chiefs,2.84e-4,3.606468798564606e-4
Will,5,3,7,3,3,2,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,5.63e-4,7.149443428140398e-4
Will,5,3,7,3,3,2,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,3.75e-4,4.762062674161011e-4
Will,5,2,8,3,2,3,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,4.42e-4,5.612884538611112e-4
Will,5,2,8,3,2,3,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,2.95e-4,3.7461559703399957e-4
Will,5,2,8,3,2,3,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,3.57e-4,4.5334836658012824e-4
Will,5,2,8,3,2,3,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,2.53e-4,3.212804950833962e-4
Will,5,1,9,3,1,4,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,2.39e-4,3.0350212776652846e-4
Will,5,1,9,3,1,4,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Eagles,Rams,Eagles,Pats,1.6e-4,2.0318134076420316e-4
Will,2,6,7,0,6,2,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Eagles,Rams,Eagles,Texans,2.15e-4,2.73024926651898e-4
Will,2,6,7,0,6,2,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Eagles,Rams,Eagles,Texans,1.44e-4,1.8286320668778282e-4
Will,2,2,11,0,2,6,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Eagles,Rams,Eagles,Ravens,3.16e-4,4.0128314800930116e-4
Will,2,2,11,0,2,6,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Eagles,Rams,Eagles,Chargers,2.11e-4,2.679453931327929e-4
Will,3,2,10,1,2,5,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Eagles,Rams,Eagles,Ravens,4.09e-4,5.193823023284943e-4
Will,3,2,10,1,2,5,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Eagles,Rams,Eagles,Chargers,2.72e-4,3.4540827929914535e-4
Will,3,1,11,1,1,6,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Eagles,Rams,Eagles,Colts,2.19e-4,2.781044601710031e-4
Will,3,1,11,1,1,6,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Eagles,Rams,Eagles,Colts,1.46e-4,1.8540297344733536e-4
Will,7,3,8,5,3,3,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.003422778218,0.004346529171698438
Will,7,3,8,5,3,3,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.002281852146,0.0028976861153122133
Will,7,2,9,5,2,4,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.002689325743,0.0034151300638401673
Will,7,2,9,5,2,4,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001792883829,0.0022767533763167393
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001719029239,0.0021829666599555487
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001146019493,0.001455311107060327
Will,6,2,10,4,2,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001680828589,0.0021344562894238983
Will,6,2,10,4,2,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001190586918,0.0015119065393472523
Will,8,1,9,6,1,4,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001968508867,0.002499776693145515
Will,8,1,9,6,1,4,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001312339245,0.0016665177958536377
Will,8,1,9,6,1,4,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001590714236,0.0020200215702699063
Will,8,1,9,6,1,4,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001126755917,0.0014308486120628698
Will,8,0,10,6,0,5,Ravens,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001065210426,0.0013526930159418
Will,8,0,10,6,0,5,Chargers,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Rams,Saints,Saints,7.1e-4,9.016171996411514e-4
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001079902984,0.0013713508511523987
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Rams,Saints,Saints,7.2e-4,9.143160334389142e-4
Will,6,1,11,4,1,6,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001244459629,0.0015803185996696425
Will,6,1,11,4,1,6,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Bears,Saints,Rams,Saints,Saints,9.05e-4,0.001149244458697524
Will,7,1,10,5,1,5,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001608998308,0.0020432402094173394
Will,7,1,10,5,1,5,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Bears,Saints,Rams,Saints,Saints,0.001170180588,0.0014859928800380225
Will,7,0,11,5,0,6,Ravens,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Rams,Saints,Saints,7.84e-4,9.955885697445954e-4
Will,7,0,11,5,0,6,Chargers,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Rams,Saints,Saints,5.22e-4,6.628791242432127e-4
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.002915699964,0.0037025989246978674
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001943799976,0.0024683992831319116
Will,6,3,9,4,3,4,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.002290907114,0.0029091848686798195
Will,6,3,9,4,3,4,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.00152727141,0.0019394565799664687
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001464358241,0.001859564192284313
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,9.76e-4,0.001239406178661639
Will,5,3,10,3,3,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001431816947,0.0018182405438772998
Will,5,3,10,3,3,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Bears,Saints,Rams,Saints,Saints,0.00101420367,0.0012879203842410963
Will,7,3,8,5,3,3,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,0.002134208267,0.0027101956072444152
Will,7,3,8,5,3,3,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001422805511,0.0018067970710729823
Will,7,2,9,5,2,4,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001676877924,0.0021294394056013345
Will,7,2,9,5,2,4,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001117918616,0.0014196262704008896
Will,7,2,9,5,2,4,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001355052868,0.0017207591157913673
Will,7,2,9,5,2,4,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,9.6e-4,0.0012190880445852189
Will,7,1,10,5,1,5,Ravens,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,9.07e-4,0.0011517842254570765
Will,7,1,10,5,1,5,Chargers,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Rams,Saints,Saints,6.05e-4,7.68279444764643e-4
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Rams,Saints,Saints,9.2e-4,0.001168292709394168
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Rams,Saints,Saints,6.13e-4,7.784385118028534e-4
Will,5,2,11,3,2,6,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001060095239,0.001346197324986052
Will,5,2,11,3,2,6,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Bears,Saints,Rams,Saints,Saints,7.71e-4,9.79080085807504e-4
Will,6,2,10,4,2,5,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Bears,Saints,Rams,Saints,Saints,0.001370628188,0.001740537955794064
Will,6,2,10,4,2,5,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Bears,Saints,Rams,Saints,Saints,9.97e-4,0.0012660737296369409
Will,6,1,11,4,1,6,Ravens,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Rams,Saints,Saints,6.68e-4,8.48282097690548e-4
Will,6,1,11,4,1,6,Chargers,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Rams,Saints,Saints,4.45e-4,5.6509810400044e-4
Will,7,2,8,5,2,3,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001719404983,0.0021834438110161993
Will,7,2,8,5,2,3,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001146269989,0.0014556292077674273
Will,6,4,7,4,4,2,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001099051481,0.0013956672092403945
Will,6,4,7,4,4,2,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,7.33e-4,9.308245173760057e-4
Will,6,2,9,4,2,4,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001074628115,0.0013646523826788017
Will,6,2,9,4,2,4,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Eagles,Saints,Rams,Saints,Saints,7.61e-4,9.663812520097411e-4
Dad,8,2,7,6,2,2,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001601797081,0.0020340954909360428
Dad,8,2,7,6,2,2,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001067864721,0.001356063661047323
Will,8,0,9,6,0,4,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Rams,Saints,Saints,6.81e-4,8.647905816276395e-4
Will,8,0,9,6,0,4,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Rams,Saints,Saints,4.54e-4,5.765270544184263e-4
Will,6,4,7,4,4,2,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Rams,Saints,Saints,6.9e-4,8.76219532045626e-4
Will,6,4,7,4,4,2,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Rams,Saints,Saints,4.6e-4,5.84146354697084e-4
Will,6,1,10,4,1,5,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Saints,Rams,Saints,Saints,7.96e-4,0.0010108271703019105
Will,6,1,10,4,1,5,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Saints,Rams,Saints,Saints,5.79e-4,7.3526247689046e-4
Will,7,1,9,5,1,4,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Eagles,Saints,Rams,Saints,Saints,0.001028703836,0.0013063339040484934
Will,7,1,9,5,1,4,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Eagles,Saints,Rams,Saints,Saints,7.48e-4,9.498727680726496e-4
Will,7,0,10,5,0,5,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Rams,Saints,Saints,5.01e-4,6.362115732679111e-4
Will,7,0,10,5,0,5,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Rams,Saints,Saints,3.34e-4,4.24141048845274e-4
Will,6,4,7,4,4,2,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,0.001864136042,0.002367235377377718
Will,6,4,7,4,4,2,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,0.001242757362,0.001578156919098401
Will,6,3,8,4,3,3,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,0.001464678319,0.0018599706540167453
Will,6,3,8,4,3,3,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,9.76e-4,0.001239406178661639
Will,5,5,7,3,5,2,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,9.36e-4,0.0011886108434705884
Will,5,5,7,3,5,2,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,6.24e-4,7.924072289803922e-4
Will,5,3,9,3,3,4,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,9.15e-4,0.0011619432924952866
Will,5,3,9,3,3,4,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Saints,Rams,Saints,Saints,6.48e-4,8.228844300950227e-4
Will,7,2,8,5,2,3,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,0.001072102279,0.0013614448655223613
Will,7,2,8,5,2,3,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,7.15e-4,9.079666165400327e-4
Will,7,2,8,5,2,3,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,8.66e-4,0.0010997190068862495
Will,7,2,8,5,2,3,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,6.14e-4,7.797083951826295e-4
Will,7,1,9,5,1,4,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,5.8e-4,7.365323602702363e-4
Will,7,1,9,5,1,4,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Rams,Saints,Saints,3.87e-4,4.914448679734163e-4
Will,5,5,7,3,5,2,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Rams,Saints,Saints,5.88e-4,7.466914273084465e-4
Will,5,5,7,3,5,2,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Rams,Saints,Saints,3.92e-4,4.977942848722977e-4
Will,5,2,10,3,2,5,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Saints,Rams,Saints,Saints,6.78e-4,8.609809314883108e-4
Will,5,2,10,3,2,5,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Saints,Rams,Saints,Saints,4.93e-4,6.260525062297008e-4
Will,6,2,9,4,2,4,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Saints,Rams,Saints,Saints,8.76e-4,0.0011124178406840123
Will,6,2,9,4,2,4,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Saints,Rams,Saints,Saints,6.37e-4,8.089157129174837e-4
Will,6,1,10,4,1,5,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Rams,Saints,Saints,4.27e-4,5.422402031644672e-4
Will,6,1,10,4,1,5,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Rams,Saints,Saints,2.85e-4,3.619167632362368e-4
Will,7,3,8,5,3,3,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.002567796941,0.0032608026580162462
Will,7,3,8,5,3,3,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.001711864627,0.002173868438254203
Will,7,2,9,5,2,4,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.002017554739,0.0025620592308449497
Will,7,2,9,5,2,4,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.001345036493,0.0017080394876532606
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.00128963016,0.0016376799062422112
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,8.6e-4,0.001092099706607592
Will,6,2,10,4,2,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,0.001260971712,0.001601287019436829
Will,6,2,10,4,2,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Saints,Bears,Saints,Saints,8.93e-4,0.0011340058581402088
Will,8,1,9,6,1,4,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,0.00147679187,0.0018753534511017174
Will,8,1,9,6,1,4,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,9.85e-4,0.0012508351290796255
Will,8,1,9,6,1,4,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,0.001193367168,0.0015154371326138753
Will,8,1,9,6,1,4,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,8.45e-4,0.0010730514559109479
Will,8,0,10,6,0,5,Ravens,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,7.99e-4,0.0010146368204412394
Will,8,0,10,6,0,5,Chargers,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Bears,Saints,Saints,5.33e-4,6.768478414207517e-4
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Bears,Saints,Saints,8.1e-4,0.0010286055376187782
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Bears,Saints,Saints,5.4e-4,6.857370250791855e-4
Will,6,1,11,4,1,6,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Bears,Saints,Bears,Saints,Saints,9.34e-4,0.0011860710767110359
Will,6,1,11,4,1,6,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Bears,Saints,Bears,Saints,Saints,6.79e-4,8.62250814868087e-4
Will,7,1,10,5,1,5,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Bears,Saints,Bears,Saints,Saints,0.001207084032,0.0015328559502301269
Will,7,1,10,5,1,5,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Bears,Saints,Bears,Saints,Saints,8.78e-4,0.0011149576074435646
Will,7,0,11,5,0,6,Ravens,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Bears,Saints,Saints,5.88e-4,7.466914273084465e-4
Will,7,0,11,5,0,6,Chargers,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Bears,Saints,Saints,3.92e-4,4.977942848722977e-4
